,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
1005,1600041600,10753.33,10259.62,10332.36,34032.31,359274837.28,10678.31,direct,,1723314681.24,3919950685.61,5643265473.63,1642962000.24,3308801852.52,4951763852.76,5686953429.77,12449816428.19,18136769857.96,12441431712.39
1006,1600128000,10936.89,10632.26,10678.31,34224.45,369481767.48,10786.7,direct,,1676110040.49,4015816786.31,5691926826.8,1626765634.14,3332053158.8,4958818792.93,5636177925.19,12688228663.35,18324406696.41,12657475997.39
1007,1600214400,11094.7,10670.02,10786.7,34093.35,372894154.99,10957.1,direct,,1562756387.5,4269688548.43,5832444935.93,1512822800.95,3620848531.99,5133671332.94,5360273036.2,14743645742.75,20103918778.94,12063956657.83
1008,1600300800,11047.25,10755.99,10957.1,26980.75,293584349.54,10945.14,direct,,1793811143.71,3608216991.19,5402028134.89,1692501286.09,3046534843.93,4739036020.57,5919681814.74,11434808598.63,17354490522.82,11795936816.4
1009,1600387200,11040.66,10823.93,10945.14,22774.38,248821618.73,10937.89,direct,,1904818121.08,2932576829.21,4837394950.28,1823355778.96,2431589747.33,4254945526.29,5793761175.35,9622318764.04,15416079939.39,11596481357.65
1010,1600473600,11173.88,10898.63,10937.89,17491.35,193207449.76,11083.61,direct,,1361728445.34,2358612712.68,3720341158.02,1316562402.08,1944372210.0,3260934612.08,4537425663.07,8197353942.24,12734779494.47,8586502703.58
1011,1600560000,11083.9,10775.23,11083.61,21791.13,237773866.86,10921.85,direct,,1295031823.65,2600267931.76,3895299755.42,1211240919.51,2148365575.38,3359606494.9,4442244596.59,9452408464.32,13894652951.69,8569852101.51
1012,1600646400,10992.25,10319.73,10921.85,44906.88,473754186.1,10418.14,direct,,1645804728.87,4353595164.58,5999399893.45,1189050030.45,2891774996.48,4080825026.93,4859131345.01,12953682847.3,17812814192.31,9973270940.79
1013,1600732800,10576.92,10365.99,10418.14,28764.85,301280976.85,10534.73,direct,,1225963928.39,3466464073.31,4692428001.71,1207425858.66,2810079495.58,4017505354.24,3693897727.2,10477382406.34,14171280133.54,9267492368.98
1014,1600819200,10546.48,10166.62,10534.73,26680.48,277589382.46,10238.09,direct,,1155232904.19,3221410513.74,4376643417.93,1130665788.19,2666115657.37,3796781445.55,3587651359.69,10106538426.83,13694189786.52,9622662336.3
1015,1600905600,10792.17,10213.75,10238.09,29020.54,304956298.0,10742.98,direct,,1179357576.32,3692190875.47,4871548451.79,1169855947.66,3048437351.19,4218293298.85,3645012649.08,11209166353.04,14854179002.12,10372629622.94
1016,1600992000,10762.38,10562.14,10742.98,33843.79,360929423.35,10694.12,direct,,1181620267.98,3240650733.25,4422271001.23,1197358697.45,2802117703.0,3999476400.44,3688132068.41,9651101195.1,13339233263.51,9989695107.36
1017,1601078400,10822.99,10658.15,10694.12,13794.51,148097714.06,10734.23,direct,,945179007.34,2270780306.65,3215959314.0,969695344.61,1863342426.65,2833037878.6,3140088166.22,7651255558.68,10791343724.9,7476595467.4
1018,1601164800,10810.35,10612.42,10734.23,13820.35,148127427.26,10781.47,direct,,997698689.67,2184397734.4,3182096424.08,1009768437.52,1840504420.26,2850272857.78,3257959590.84,7849176354.49,11107135837.52,7680452925.69
1019,1601251200,10951.6,10649.18,10781.47,32269.15,350615325.76,10699.0,direct,,1157530266.49,3353307434.49,4510837700.98,1136711510.35,2849560105.08,3986271722.42,3560171957.55,10134480210.79,13694652168.34,9425051239.76
1020,1601337600,10863.02,10641.03,10699.0,31167.43,334584439.48,10841.29,direct,,1134817126.16,3116713567.88,4251530694.04,1115104191.72,2660607921.69,3775712005.0,3422392629.29,9961860708.72,13384253338.01,8832616439.28
1021,1601424000,10850.12,10666.17,10841.29,29556.58,317604086.65,10779.42,direct,,1085474982.08,2833761516.56,3919236498.64,1045736111.28,2469317087.55,3515053198.82,3489069083.53,9387562641.2,12876631616.94,7796683665.21
1022,1601510400,10926.47,10454.66,10779.42,39457.33,422940486.72,10622.79,direct,,1303324977.01,3927020047.4,5230345024.4,1202184224.91,3028184037.93,4230368262.84,4011947660.03,11631845953.95,15643793507.75,9332409211.29
1023,1601596800,10668.49,10388.07,10622.79,33798.95,355424408.51,10576.64,direct,,1341200872.86,3987618562.43,5328819329.52,1240582652.38,3021034134.36,4261616786.74,4052403655.42,11380160138.53,15432563793.96,9670579230.9
1024,1601683200,10602.28,10507.49,10576.64,10469.92,110570157.37,10552.04,direct,,853116183.86,1963552199.23,2816668277.57,818079506.8,1558994055.5,2377073667.82,2868534614.26,6441239146.96,9309773761.22,5551527644.22
1025,1601769600,10699.94,10534.5,10552.04,10487.7,111420779.07,10675.52,direct,,878860796.18,1844841735.45,2723702531.63,840641260.28,1528771614.81,2369412768.33,2944977984.61,6034966681.64,8979944666.25,5650892537.8
1026,1601856000,10799.53,10627.77,10675.52,23891.17,255950434.22,10795.11,direct,,933298899.58,2735575655.07,3668874554.64,879516150.24,2209231244.07,3088747394.31,3075770700.53,7983177401.32,11058948209.81,6759124412.37
1027,1601942400,10801.66,10533.32,10795.11,30869.62,329346366.4,10603.9,direct,,1226123336.93,3055499363.7,4281622700.63,1129952644.39,2457639923.44,3587592567.84,3976918997.89,9008135949.2,12985055053.13,8813984584.42
1028,1602028800,10679.76,10554.41,10603.9,19601.45,208253472.75,10672.67,direct,,1135881808.88,2219516202.14,3355398011.03,1071046085.72,1848478374.88,2919524460.6,3598441068.42,6778988299.93,10377429368.35,7310435503.48
1029,1602115200,10957.42,10541.2,10672.67,39280.36,423807796.12,10929.4,direct,,1230286053.8,3572925782.24,4803211945.34,1123365263.72,2863908280.74,3987273544.46,3778273142.02,10470456679.08,14248729711.81,9162244768.33
1030,1602201600,11109.32,10839.3,10929.4,32665.61,359802403.01,11058.78,direct,,1309211474.94,3151387470.85,4460598945.78,1229661357.47,2597281769.56,3826943016.44,4027601814.85,9732972060.98,13760573875.83,10469696151.68
1031,1602288000,11485.43,11057.98,11058.78,26181.83,296925751.27,11301.57,direct,,1046316189.94,3326561186.73,4372877376.67,985881496.43,2536661006.78,3522542503.21,3501741511.56,9879689190.09,13381430588.64,8428230250.23
1032,1602374400,11434.1,11284.09,11301.57,17795.07,202131016.49,11375.51,direct,,942872569.45,2174163800.87,3117036370.32,904089360.68,1767740830.9,2671830191.58,3254441724.39,7300523390.49,10554965114.88,6764910914.8
1033,1602460800,11725.28,11223.99,11375.51,41705.77,478557074.68,11539.76,direct,,1218374092.27,4008883774.6,5227257866.87,1144406538.62,3134813192.82,4279219731.44,4000270151.54,11815969117.7,15816239269.24,10015678970.92
1034,1602547200,11561.69,11314.56,11539.76,33529.75,383360256.66,11427.29,direct,,1037238772.28,3578866331.76,4616105104.03,1005567809.49,2863413989.42,3868981684.64,3519746218.49,10645725871.28,14165471975.49,8992243745.89
1035,1602633600,11550.25,11298.88,11427.29,22758.2,259711904.03,11429.3,direct,,962829490.75,3216973183.25,4179802674.01,925116343.84,2583374393.9,3508490737.74,3311844145.18,9789351459.95,13101195490.83,8604468271.31
1036,1602720000,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,direct,,1004355416.9,3742122522.69,4746477939.59,972794221.97,3018840199.99,3991634421.96,3539951092.34,10707816354.02,14247767446.36,8786205819.21
1037,1602806400,11545.35,11224.89,11508.31,29300.16,332320579.31,11326.25,direct,,1051197190.88,3819661378.65,4870858569.52,953056707.04,2840605264.74,3793661858.51,3601153211.66,10733948513.28,14335101724.94,8616141370.53
1038,1602892800,11410.01,11270.69,11326.25,9901.25,112306061.3,11367.65,direct,,703616270.43,1902624155.95,2606240426.38,683665248.95,1459354239.2,2143019488.14,2601903326.87,6178563543.59,8780466870.47,4986737739.35
1039,1602979200,11513.68,11357.25,11367.65,11528.41,131886570.58,11513.33,direct,,645146107.68,1766037402.63,2411183510.32,626433262.17,1420649821.89,2047083084.06,2440645776.39,5960818216.23,8401463992.61,4709914829.79
1040,1603065600,11821.95,11417.11,11513.33,39224.67,456404609.75,11756.88,direct,,886623002.27,3581644139.71,4468267141.98,848121924.35,2939665350.61,3787787274.96,3200072130.37,10643159104.98,13843231235.35,7788245104.95
1041,1603152000,12047.73,11688.39,11756.88,48504.61,576128149.71,11921.78,direct,,1205221381.06,4679720323.36,5884941704.42,1137421622.11,3765911594.52,4903333216.63,4123805576.04,13659304089.35,17783109665.39,9825603346.27
1042,1603238400,13236.39,11900.51,11921.78,103080.18,1296152945.69,12813.11,direct,,1561954241.97,9277025934.04,10838980176.01,1420796309.3,7117137663.43,8537933972.73,4905673165.53,24175189620.09,29080862785.62,15612901897.31
1043,1603324800,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,direct,,1406915781.18,6289560658.97,7696476440.15,1343224065.82,5013066208.38,6356290144.3,4472324059.39,17596066934.58,22068390864.07,13148276131.45
1044,1603411200,13031.82,12732.62,12990.25,32269.84,416662855.54,12937.2,direct,,1049659980.74,4080154447.4,5129814428.15,989426576.87,3297126536.24,4286552983.74,3627974985.47,12455023828.66,16082998814.12,9568457652.58
1045,1603497600,13167.31,12886.47,12937.2,20932.05,273005904.67,13126.13,direct,,941560406.89,2929087771.3,3870648178.19,891072716.76,2421696034.8,3312768620.3,3259445029.79,9338708442.86,12598153472.65,7047283735.34
1046,1603584000,13346.7,12910.39,13126.13,28208.48,368884232.62,13041.21,direct,,957420562.56,3522172865.87,4479593428.43,871231727.32,2762882190.35,3634114048.08,3295420652.76,10977686561.31,14273107214.07,7312885894.04
1047,1603670400,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,direct,,1217884505.93,4453734354.78,5671618730.01,1128656109.27,3599712712.82,4728368822.08,3967479284.83,13465168811.65,17432648096.48,10431690199.14
1048,1603756800,13783.14,13060.64,13069.43,44978.37,603406480.39,13646.02,direct,,1212904926.99,6192612319.37,7405517109.9,919385996.26,3805909502.43,4725295498.69,3665815503.76,16633720420.4,20299535924.16,8922545016.84
1049,1603843200,13855.57,12906.15,13646.02,32501.89,434942187.78,13285.97,direct,,1249050177.54,7093069554.18,8342119731.72,561858622.63,2694167791.63,3256026414.26,3110600046.68,16490890070.62,19601489984.44,5891253391.47
1050,1603929600,13643.6,12985.56,13285.97,41497.54,555737562.11,13462.18,direct,,1056166312.24,5268697425.25,6324863737.49,756243077.13,3407665603.41,4163908680.53,2950986725.05,14361927896.6,17312914621.65,7552865353.91
1051,1604016000,13674.89,13132.53,13462.18,56364.21,756044940.71,13565.95,direct,,1191898940.62,5824237297.86,7016136102.82,1135641352.95,4834177173.76,5969818526.71,3583322378.01,16239382677.31,19822705190.99,11281151673.78
1052,1604102400,14077.8,13432.24,13565.95,43579.77,600104833.89,13803.41,direct,,1031049989.01,5511931439.78,6542981428.78,968674035.63,4468909477.21,5437583512.83,3123431887.88,15256879395.67,18380311283.55,9352201463.64
1053,1604188800,13897.02,13630.22,13803.41,20841.63,286724152.06,13761.72,direct,,942014505.1,3491283133.45,4433297638.54,908539809.28,2884888492.39,3793428301.67,2857119268.07,10641227007.93,13498346276.0,7148724998.94
1054,1604275200,13828.48,13221.65,13761.72,33465.17,453096297.52,13571.24,direct,,1014342162.93,4891214272.63,5905556435.56,902900161.41,3844170171.24,4747070332.65,3070344852.06,13895716541.42,16966061393.48,9190424456.84
1055,1604361600,14071.54,13300.84,13571.24,21969.7,300271386.78,14023.78,direct,,1097854001.34,5250061062.22,6347915063.56,529738613.09,2246882879.47,2776621492.56,2796588129.81,12733588593.82,15530176863.87,5195518935.61
1056,1604448000,14258.9,13539.13,14023.78,30406.02,423118194.37,14157.73,direct,,1128933284.46,6905580047.89,8034513473.93,506456405.38,2740339779.68,3246796326.64,2951433091.33,15686085552.11,18637518643.45,5645425418.2
1057,1604534400,15739.47,14114.37,14157.73,42121.25,625288741.44,15599.92,direct,,1507124495.12,10872910709.2,12380035204.31,638537173.43,3944097665.75,4582634839.19,3757746793.4,23537077552.42,27294824345.82,7476100200.83
1058,1604620800,15948.88,15219.57,15599.92,34543.56,538014394.46,15590.62,direct,,1616485059.77,9419317378.02,11035802281.88,701705587.18,3351648101.67,4053353688.85,4212339659.92,21657694182.38,25870033998.21,7555546844.02
1059,1604707200,15765.02,14427.34,15590.62,25695.27,388303730.2,14838.16,direct,,1662388062.24,7376968708.39,9039356770.64,660391897.17,2392618430.32,3053010179.11,4071764265.33,16531928099.78,20603692365.1,6897674031.54
1060,1604793600,15653.89,14739.11,14838.16,18706.65,285202500.11,15488.25,direct,,998609874.99,5000175828.54,5998785703.53,513788154.95,2199330570.71,2713118570.78,3058685899.71,13210869336.19,16269555235.9,5522735908.76
1061,1604880000,15812.23,14833.13,15488.25,32088.79,492570531.42,15335.03,direct,,1339265829.61,7999016637.32,9338282466.93,620611577.76,3077282617.0,3697894194.76,3440468419.86,18468091335.02,21908559754.88,6666615687.24
1062,1604966400,15476.99,15099.11,15335.03,23031.66,352628988.82,15313.73,direct,,1435522066.87,4974146514.46,6409668581.34,855043186.51,2415954993.45,3270998179.96,3698354920.91,12648890600.51,16347245521.42,7037455402.1
1063,1605052800,15983.03,15288.76,15313.73,45852.83,717920492.19,15707.08,direct,,1378853871.34,5575343335.97,6954197207.31,1345300249.97,4804788860.88,6150089110.86,4148423600.84,15226758750.17,19375182193.93,12475114411.58
1064,1605139200,16348.99,15476.25,15707.08,67322.57,1074746061.94,16306.53,direct,,1348855452.31,7927595017.76,9276450633.14,1293685569.36,6410745779.83,7704431349.19,4091014696.39,21650702668.35,25741717364.75,13325268921.85
1065,1605225600,16482.62,15975.8,16306.53,42676.28,694320640.17,16332.85,direct,,1344522335.27,5731010053.87,7075532389.14,1382856677.52,4789613815.67,6172470493.19,4143210081.18,16657861792.02,20801072036.52,12499592169.83
1066,1605312000,16334.29,15720.61,16332.85,28331.05,452657737.75,16075.95,direct,,1324191273.65,4496012861.82,5820204135.47,1279818757.98,3732484169.73,5012302927.71,4000916846.12,13592287906.02,17593204591.38,10435282877.93
1067,1605398400,16156.82,15796.03,16075.95,17966.53,286912254.78,15964.7,direct,,1021379518.84,3400303891.83,4421683410.67,1027467337.89,2830130697.92,3857598035.81,3387871860.65,11020073204.25,14407945064.9,8836106395.07
1068,1605484800,16876.48,15877.77,15964.7,41641.22,685608661.41,16721.46,direct,,1246231016.91,6069607052.9,7315837902.59,1348796104.97,5254607607.29,6603403712.26,4258691495.72,17742460809.79,22001152305.51,13049700612.66
1069,1605571200,17857.37,16563.5,16721.46,62123.13,1072294334.69,17681.54,direct,,1816293760.8,8803371067.48,10619664828.29,1814833442.42,7325070199.07,9139903641.49,5543298937.86,24808894334.72,30352193272.57,17633008769.9
1070,1605657600,18466.1,17260.91,17681.54,80691.42,1441862086.0,17786.27,direct,,1965843677.26,12720550168.77,14686393668.17,1744715875.48,9537799956.91,11282515654.53,5558972939.57,32596111943.04,38155084882.61,20555852274.27
1071,1605744000,18172.87,17365.08,17786.27,48224.86,859856045.56,17824.64,direct,,1659332099.87,7580130469.66,9239462569.53,1699709543.87,6788068171.51,8487777715.38,4938312768.83,22711127806.27,27649440575.1,16421765255.53
1072,1605830400,18814.87,17764.07,17824.64,51122.68,939934212.29,18672.78,direct,,1922952760.85,7604588060.55,9527540821.4,2060822111.61,6681626903.07,8742449014.68,6015012951.81,22542703198.24,28557716150.05,19173253264.67
1073,1605916800,18966.12,18359.06,18672.78,37702.81,705040526.65,18704.06,direct,,2619096415.61,6889754969.85,9508851385.46,2764891757.7,5858364283.85,8623256041.56,8059783515.29,20137513533.84,28197297049.13,24152772637.75
1074,1606003200,18757.55,17635.18,18704.06,43464.62,796767991.89,18430.59,direct,,2894998562.89,7295272067.83,10190270630.72,3120848671.5,6379061451.8,9499910123.3,8927374166.08,21914255525.39,30841629507.17,26397349835.4
1075,1606089600,18761.66,18010.51,18430.59,48994.17,902518528.75,18385.74,direct,,3328027250.43,7404242333.57,10732269584.0,3500392643.65,6549242728.2,10049635371.84,9835582151.75,22018791089.61,31854373241.37,28218393303.37
1076,1606176000,19419.49,18117.78,18385.74,74142.3,1403472685.29,19157.16,direct,,5607964910.74,10688927269.46,16296892180.19,5458408985.62,8966284790.8,14424693776.42,14864282398.93,28589654585.99,43453937176.49,40434005156.09
1077,1606262400,19488.81,18519.89,19157.16,59989.48,1141495120.46,18725.76,direct,,3818929434.57,8094161073.02,11913090507.59,3789450219.63,7407142899.84,11196593119.47,10561350174.62,23211383042.36,33772733216.99,30268581748.19
1078,1606348800,18907.31,16270.37,18725.76,129609.34,2220672632.83,17175.86,direct,,4029508627.1,14526590085.33,18556098540.67,3698485491.18,12137904074.17,15836389565.35,10932975586.07,37661600284.61,48594576042.44,38149937122.27
1079,1606435200,17479.12,16462.87,17175.86,61052.47,1034426524.1,17155.0,direct,,2322910859.1,7479190581.5,9802101440.6,2273559698.2,6940783651.3,9214343521.05,6690937545.1,21656279864.0,28347217409.1,22486247684.6
1080,1606521600,17893.95,16895.0,17155.0,34697.03,605284901.68,17739.9,direct,,1878025820.95,5036982941.48,6915008762.42,1943073599.27,4798017973.32,6741091572.6,5965157039.15,15375896891.91,21341053931.06,18284538169.27
1081,1606608000,18347.24,17543.55,17739.9,27161.16,489679989.73,18199.23,direct,,1530163231.59,4732091169.67,6262254219.27,1623971526.61,4454314866.24,6078286392.85,5153732568.24,14873997728.86,20027730297.1,15755855613.91
1082,1606694400,19850.23,18199.03,18199.23,77985.3,1493787961.07,19686.87,direct,,2375472266.83,10082744063.74,12458216330.57,2529935645.72,9694175057.72,12224110703.44,7609932036.88,28574962425.07,36184894658.82,27159825323.4
1083,1606780800,19911.79,18194.17,19686.87,91108.23,1743191338.61,18792.03,direct,,2504802081.44,10426462622.71,12931264704.15,2722429762.07,10228719916.55,12951149866.53,7953843959.77,30375079679.67,38328923639.44,30347023178.88
1084,1606867200,19337.16,18350.0,18792.03,47787.81,903817773.96,19226.19,direct,,1682854952.37,6470560593.91,8153415546.27,1792364062.15,6479213340.71,8271577595.13,5551967266.06,19801473365.51,25353440823.84,19147149210.29
1085,1606953600,19608.49,18888.12,19226.19,38699.87,747088833.15,19448.44,direct,,1616366071.9,4967465700.2,6583831966.58,1752643235.82,4941965294.64,6694608530.46,5331385687.42,16217610691.57,21548996184.5,15635957833.66
1086,1607040000,19541.62,18603.79,19448.44,42234.35,804366524.28,18665.0,direct,,1843454884.45,5356683282.0,7200138166.45,2015824292.95,5383920556.55,7399744849.5,5945178413.1,17526163050.95,23471341464.05,18389075305.0
1087,1607126400,19178.4,18514.92,18665.0,20517.48,388466883.76,19156.84,direct,,1314057501.18,3090822036.12,4404879537.3,1413451999.25,3244301465.85,4657753465.1,4642981434.21,11752099508.97,16395081134.75,12035660970.34
1088,1607212800,19417.33,18885.88,19156.84,21172.5,405708588.31,19378.94,direct,,1252268071.75,3132030871.64,4384298943.39,1328384478.49,3233101345.63,4561485824.12,4341348623.51,11513593537.68,15854942161.19,11737910969.44
1089,1607299200,19411.51,18909.97,19378.94,24908.46,477334574.93,19181.41,direct,,1273106050.94,4019259032.6,5292364891.72,1334258879.6,3945190976.95,5279449856.55,4119599098.26,13039285243.96,17158884342.22,11879064476.27
1090,1607385600,19295.38,18227.31,19181.41,46151.65,866543428.89,18323.52,direct,,1503591770.63,6044315043.61,7547906814.24,1620381306.23,5807151158.96,7427532648.42,4928603056.98,17587128148.24,22515731388.46,16121570324.84
1091,1607472000,18639.24,17669.15,18323.52,57997.45,1057335071.17,18549.92,direct,,1696925905.69,7619808885.15,9316734790.84,1833610991.21,7243623185.52,9077234176.73,5620046260.5,21266941622.34,26886988068.33,20556336851.95
1092,1607558400,18554.32,17920.56,18549.92,37500.96,684802762.09,18250.47,direct,,1245596220.04,5241015940.63,6486612160.68,1254375426.13,4753209348.27,6007584956.9,4209676588.3,15017719535.25,19227395941.04,13089280885.13
1093,1607644800,18295.1,17598.13,18250.47,45166.17,809318887.79,18034.86,direct,,1470994058.6,6447886088.86,7918880327.81,1446470255.97,5809972711.27,7256442967.24,4613396000.34,17883373488.2,22496769488.54,16034524765.54
1094,1607731200,18948.78,18033.05,18034.86,26150.36,484239535.46,18814.98,direct,,1366803497.56,4855951791.11,6222755288.67,1331927674.33,4068171212.6,5400098886.94,4099809165.92,12712363250.53,16812172416.45,12615677395.75
1095,1607817600,19414.65,18733.67,18814.98,30902.88,592021817.57,19169.05,direct,,1167694565.56,5645550141.27,6813244706.83,1138959776.23,4855934033.1,5994893809.33,3745834795.17,14902918690.14,18648753485.3,13075375392.35
1096,1607904000,19339.6,19001.22,19169.05,23827.71,456841099.92,19274.69,direct,,1125925233.94,4883525085.71,6009450319.65,1082499550.12,4163232040.62,5245731783.49,3430200160.17,12702930089.87,16133130057.3,11390301534.98
1097,1607990400,19553.23,19060.06,19274.69,42331.4,819839290.04,19441.96,direct,,1372922585.08,6261103379.87,7634025964.95,1294274607.55,5571560050.62,6865834658.17,4128625606.64,16288080777.15,20416706383.79,14250316650.68
1098,1608076800,21527.36,19299.86,19441.96,95374.74,1949841494.52,21352.13,direct,,2480148546.34,13642898410.51,16123047170.37,2392537981.17,11420510001.75,13813047769.4,6972983670.45,32483739917.77,39456723588.23,27235152771.47
1099,1608163200,23698.98,21240.41,21352.13,140483.08,3194654467.93,22822.17,direct,,3932301883.79,22869545401.59,26801847285.39,3806112172.1,18701595255.46,22507707427.56,10796307090.08,54527658795.65,65323966113.95,43533186575.23
1100,1608249600,23271.54,22345.87,22822.17,59658.48,1362467582.47,23135.57,direct,,2576713003.68,12204390747.5,14781103751.18,2272173017.81,9012004134.64,11284177152.44,7158727680.3,28176219589.19,35334947038.13,24099069552.46
1101,1608336000,24114.51,22755.03,23135.57,53911.52,1268054141.3,23844.72,direct,,2893672657.34,10149887537.31,13043560194.65,2370147761.35,8457123919.98,10827271681.33,7637671980.41,25632982197.83,33270654178.23,22554979124.76
1102,1608422400,24252.16,23095.72,23844.72,42981.99,1014224949.67,23467.06,direct,,2875424493.89,9849961917.36,12725386411.25,2264440343.81,7659512040.38,9923952618.86,7378934942.94,24472503604.32,31851438547.26,22643636769.2
1103,1608508800,24077.7,22015.91,23467.06,75934.38,1750627321.07,22727.13,direct,,2919380302.54,12655708476.2,15575088778.74,2473960599.79,10164107078.1,12638067450.62,7810782993.43,30477673144.47,38288456137.89,27196049889.55
1104,1608595200,23833.23,22378.26,22727.13,49685.46,1149767378.59,23823.32,direct,,2927019097.39,11115783628.27,14042802725.65,2501971760.11,8854570816.55,11356542576.65,8019270900.18,27347517306.89,35366787968.83,26412926795.66
1105,1608681600,24082.98,22641.37,23823.32,66161.63,1552020951.78,23239.5,direct,,4087998627.93,13462351623.86,17550350019.39,3846359419.62,11003426840.25,14849786259.87,11009969689.08,32918024121.25,43927994042.73,36346271238.6
1106,1608768000,23778.56,22716.45,23239.5,39804.23,923848542.66,23724.2,direct,,3096710573.56,9976919316.13,13073629889.69,2923740752.75,7594643334.48,10518384087.23,8802937955.02,24626076649.21,33429014604.23,26964138076.56
1107,1608854400,24776.64,23417.43,23724.2,49655.15,1199894883.01,24707.98,direct,,2830185699.37,11281066476.12,14111252422.58,2740101145.53,8915918069.04,11656019214.58,8412729431.91,27598888278.1,36011617462.93,27874638971.01
1108,1608940800,26780.61,24494.27,24707.98,62923.13,1611547513.19,26445.7,direct,,3048617718.42,13057410196.57,16106027914.99,2913376524.28,11135468684.61,14048844944.43,8754401523.76,34304022829.75,43058424353.51,28494207194.22
1109,1609027200,28340.08,25805.96,26445.7,91052.09,2463390777.21,26249.27,direct,,4143618677.23,18746436431.03,22890055108.26,4197629437.68,16242546914.94,20440176352.62,11958078592.28,48378727573.21,60336806165.49,39721717277.24
1110,1609113600,27461.63,26085.96,26249.27,52027.49,1402005893.58,27039.45,direct,,3446861189.4,13181240838.59,16628102027.99,3445352928.88,9997637086.36,13442990015.24,10289838091.6,32062661642.21,42352499733.81,30055571669.32
1111,1609200000,27383.6,25864.25,27039.45,55477.49,1479551411.61,27360.78,direct,,3012858556.05,11930633097.2,14943491379.64,2867845601.23,9438895344.44,12306740945.67,8489900644.14,29781125816.72,38271026460.86,30253426506.65
1112,1609286400,28990.2,27360.09,27360.78,70752.88,1993721842.2,28889.61,direct,,2659562185.11,15558415685.63,18217977581.84,2606848469.32,12614545070.59,15221393539.92,7965232952.84,38983712535.82,46948945488.66,29284498323.44
1113,1609372800,29301.67,27957.13,28889.61,66915.03,1924969475.46,28972.4,direct,,2153011185.28,14564202971.97,16717214157.24,2129210938.12,11380027275.74,13509238213.87,6388029736.25,35660430825.98,42048460562.23,25316021408.79
1114,1609459200,29666.33,28748.21,28972.4,50841.73,1487306218.52,29388.94,direct,,2410926101.24,11690199715.19,14101125522.54,2425776626.51,8853032298.22,11278808924.73,6934876137.86,28009619180.63,34944495318.49,24115519093.29
1115,1609545600,33257.29,29036.26,29388.94,119214.75,3750440817.91,32203.64,direct,,3597580048.99,23129400728.38,26726981099.41,3622105375.11,19133067802.06,22755173177.17,10007674980.52,56876519972.92,66884194953.43,41013335708.08
1116,1609632000,34789.34,32010.59,32203.64,93510.99,3132759314.54,33063.48,direct,,5182182715.9,24062128096.6,29244310481.87,5467992694.8,18732551031.94,24200543396.1,14646618413.83,58245121989.57,72891740403.4,52478083674.19
1117,1609718400,33622.7,28493.29,33063.48,124909.68,3901979149.92,32030.55,direct,,6789115301.63,27039050983.34,33828166284.96,7259287260.8,22313039742.79,29572327003.59,18908981830.85,63870423737.38,82779405568.23,68333141294.48
1118,1609804800,34487.44,29985.29,32030.55,93735.47,3037657026.2,34038.29,direct,,5738015288.62,22943737771.43,28681753060.05,5878219005.13,18364547215.9,24242766221.03,15561999162.62,55368562448.76,70930561611.38,54258230025.13
1119,1609891200,36973.76,33404.2,34038.29,108190.73,3788317475.74,36849.86,direct,,7109529718.47,23493695309.75,30603225028.22,7190124047.28,20270424421.1,27460548836.87,18951172901.2,58933075328.44,77884247861.14,65182062058.29
1120,1609977600,40365.87,36340.01,36849.86,124086.76,4753170180.55,39479.41,direct,,7947232868.59,27361457768.72,35308690637.31,7873347942.36,23788685259.22,31662033201.58,20768204034.0,70086300698.16,90854504732.15,71098777408.4
1121,1610064000,41964.96,36640.51,39479.41,118077.27,4705592327.36,40636.24,direct,,6347659858.97,27347365010.69,33695024869.66,6315630780.96,24597850368.86,30913481149.82,16882936670.69,72477428629.07,89360365299.76,65617281984.81
1122,1610150400,41400.48,38783.61,40636.24,55591.28,2241901362.12,40236.66,direct,,5600363261.73,14513317794.57,20113681056.3,5422030763.31,12598121583.26,18020152346.57,15104746400.75,40248684323.47,55353430724.22,45273048128.67
1123,1610236800,41427.88,35283.65,40236.66,103220.32,3983391028.78,38202.08,direct,,6940154682.66,21005188677.75,27945343360.41,6885175013.17,19133366218.08,26018540849.22,18990522528.62,57769885620.13,76760408148.75,63464244496.58
1124,1610323200,38266.42,30308.4,38202.08,240328.0,8100819368.26,35496.03,direct,,7843308921.93,41475006495.38,49318315417.31,7770465389.0,37732007280.49,45502472669.49,20385103453.81,101441338286.34,121826441740.16,93646762573.92
1125,1610409600,36620.28,32522.98,35496.03,115232.53,3999535589.05,34058.4,direct,,4891580141.3,22332963072.12,27224543213.42,4590411587.04,19939843125.02,24530254712.06,12826362106.27,56447680339.44,69274042445.71,52630998969.0
1126,1610496000,37809.67,32405.89,34058.4,91979.17,3198683391.78,37380.85,direct,,4205639064.67,21411786018.0,25617425456.48,4009232228.79,19187564886.02,23196797488.62,11424604519.12,55441606543.62,66866211062.74,47011124750.21
